05444475	1200194130
05444474	1200194130
05444473	1200194130
05447448	1200194130
49826032	044031900211
05446073	1200194130
05446072	1200194130
05446071	1200194130
05446065	1200194130
05446059	1200194130
01983128	1200201130
01983127	1200201130
01983126	1200201130
01983124	1200201130
15476108	3100201130
04797999	4403201130
28405350	037002000111
28405347	037002000111
28405346	037002000111
28405345	037002000111
18035564	012001900111
18035563	012001900111
60593550	011002000411
18086302	012001900111
18086301	012001900111
18086298	012001900111
18086297	012001900111
01961992	1200202130
01961986	1200202130
01961984	1200202130
01961950	1200202130
01961939	1200202130
01961921	1200202130
01961913	1200202130
01961908	1200202130
01961897	1200202130
01961894	1200202130
01961889	1200202130
01961886	1200202130
01961884	1200202130
01961883	1200202130
01961879	1200202130
01961873	1200202130
01961865	1200202130
01961862	1200202130
01961859	1200202130
01961851	1200202130
01961845	1200202130
01961824	1200202130
01961820	1200202130
01961807	1200202130
01961805	1200202130
01961801	1200202130
01961798	1200202130
01961796	1200202130
01961787	1200202130
01961785	1200202130
01961776	1200202130
01961772	1200202130
01961768	1200202130
01961766	1200202130
01961765	1200202130
01961754	1200202130
01961753	1200202130
01961751	1200202130
01961750	1200202130
01961745	1200202130
01961744	1200202130
01961742	1200202130
01961727	1200202130
01961722	1200202130
01961714	1200202130
01961710	1200202130
01961704	1200202130
01961675	1200202130
01961662	1200202130
01961646	1200202130
01961640	1200202130
01961629	1200202130
01961610	1200202130
01961606	1200202130
01961596	1200202130
01961594	1200202130
01961593	1200202130
01961583	1200202130
01961580	1200202130
01961577	1200202130
01961564	1200202130
01961559	1200202130
01961552	1200202130
01961542	1200202130
01961520	1200202130
01961501	1200202130
01961491	1200202130
01961490	1200202130
01961476	1200202130
01961467	1200202130
01961460	1200202130
01961455	1200202130
01961452	1200202130
01961447	1200202130
01961446	1200202130
01961443	1200202130
01961430	1200202130
01961413	1200202130
01961403	1200202130
01961400	1200202130
01961396	1200202130
01961393	1200202130
01961381	1200202130
01961374	1200202130
01961372	1200202130
01961364	1200202130
01961340	1200202130
