88789625	050002100111
33902602	011002100311
07081336	051002000511
07081338	051002000511
87271456	042001900204
28665859	035001900104
36813070	034012100111
25652038	050002100111
85961213	011002100311
07081332	051002000511
40593686	033002100111
37371005	044002100511
37371006	044002100511
80299208	051002000711
03554259	041002100111
69359471	042002100211
00803586	1200213130
16450208	051002000113
97918787	051002000611
97170407	051002000611
96179762	032002000511
97170060	051002000611
07081329	051002000511
30207915	051002000611
13690407	032001900211
42298880	045002000111
18032491	044002100211
85940123	011002100311
02965615	033002100311
27073526	035002100111
93161761	044002100311
85948197	011002100311
07081327	051002000511
90472253	032002000211
09926672	012002100211
15731253	034012100111
07356986	032001900311
07081320	051002000511
44875079	053002000111
07081316	051002000511
03462226	011002100311
16289687	043002100111
03462223	011002100311
80020740	012002100211
03462218	011002100311
12565999	1200212130
12898472	3400211130
03462217	011002100311
12564765	1200212130
09926586	012002100211
03462215	011002100311
03462214	011002100311
44875069	053002000111
03462212	011002100311
12566791	1200212130
12566868	1200212130
12567005	1200212130
12567034	1200212130
09926561	012002100211
80020195	012002100211
12563970	1200212130
12564114	1200212130
12564117	1200212130
12564119	1200212130
03462208	011002100311
03462194	011002100311
03462191	011002100311
44875062	053002000111
12563542	1200212130
12563546	1200212130
12563550	1200212130
95952433	032002000511
12362161	1200212130
12362162	1200212130
12362155	1200212130
04205583	4300211130
44875056	053002000111
44875057	053002000111
03638416	3502212130
03462173	011002100311
12361600	1200212130
03462168	011002100311
09925634	012002100211
03638415	3502212130
04205581	4300211130
68539056	051002000611
44875047	053002000111
44875048	053002000111
03638413	3502212130
03462160	011002100311
03638412	3502212130
56727839	037022000311
02774669	035022000104
04830906	4403212130
03462150	011002100311
03462152	011002100311
03462151	011002100311
09925584	012002100211
09925589	012002100211
09925594	012002100211
09925587	012002100211
09925593	012002100211
09925592	012002100211
09925598	012002100211
09925600	012002100211
09925590	012002100211
09925601	012002100211
83442510	044032000211
74283260	037002100111
33894674	011002100311
96732734	051002000611
22620823	031002000611
37378979	012002100211
44875044	053002000111
08570503	021002000404
22620808	031002000611
04830903	4403212130
04830905	4403212130
03462129	011002100311
03462126	011002100311
03462135	011002100311
08311550	1200212130
08311589	1200212130
08311592	1200212130
08311664	1200212130
08314724	1200212130
08314731	1200212130
08314736	1200212130
08314789	1200212130
08314767	1200212130
08314810	1200212130
08314822	1200212130
08314861	1200212130
08314871	1200212130
08314853	1200212130
08314864	1200212130
08314902	1200212130
08315089	1200212130
08315153	1200212130
08315158	1200212130
08315163	1200212130
95952376	032002000511
44875042	053002000111
47251002	011002100311
06190105	2100203130
00157569	050002000213
44875039	053002000111
44875036	053002000111
08307274	1200212130
08307275	1200212130
08307277	1200212130
08570494	021002000404
02965597	033002100311
83442498	044032000211
02526796	4600211130
02526797	4600211130
02526800	4600211130
08314115	1200212130
08314190	1200212130
08570492	021002000404
04830895	4403212130
04830893	4403212130
